,vote_fraction,n_votes,is_consistent
2020-08-31 23:20:15+00:00,0.0,0,False
2020-08-31 23:20:20+00:00,0.0,0,False
2020-08-31 23:20:25+00:00,0.0,0,False
2020-08-31 23:20:30+00:00,0.6666666666666666,2,True
2020-08-31 23:20:35+00:00,0.6666666666666666,2,True
2020-08-31 23:20:40+00:00,0.6666666666666666,2,True
2020-08-31 23:20:45+00:00,0.6666666666666666,2,True
2020-08-31 23:20:50+00:00,0.0,0,False
2020-08-31 23:20:55+00:00,0.0,0,False
2020-08-31 23:21:00+00:00,0.0,0,False
2020-08-31 23:21:05+00:00,0.0,0,False
2020-08-31 23:21:10+00:00,0.0,0,False
2020-08-31 23:21:15+00:00,0.0,0,False
2020-08-31 23:21:20+00:00,0.0,0,False
2020-08-31 23:21:25+00:00,0.0,0,False
2020-08-31 23:21:30+00:00,0.0,0,False
2020-08-31 23:21:35+00:00,0.0,0,False
2020-08-31 23:21:40+00:00,0.0,0,False
2020-08-31 23:21:45+00:00,0.0,0,False
2020-08-31 23:21:50+00:00,0.0,0,False
2020-08-31 23:21:55+00:00,0.0,0,False
2020-08-31 23:22:00+00:00,0.0,0,False
2020-08-31 23:22:05+00:00,0.0,0,False
2020-08-31 23:22:10+00:00,0.0,0,False
2020-08-31 23:22:15+00:00,0.0,0,False
2020-08-31 23:22:20+00:00,0.0,0,False
2020-08-31 23:22:25+00:00,0.0,0,False
2020-08-31 23:22:30+00:00,0.0,0,False
2020-08-31 23:22:35+00:00,0.0,0,False
2020-08-31 23:22:40+00:00,0.0,0,False
2020-08-31 23:22:45+00:00,0.0,0,False
2020-08-31 23:22:50+00:00,0.0,0,False
2020-08-31 23:22:55+00:00,0.0,0,False
2020-08-31 23:23:00+00:00,0.0,0,False
2020-08-31 23:23:05+00:00,0.0,0,False
2020-08-31 23:23:10+00:00,0.0,0,False
2020-08-31 23:23:15+00:00,0.0,0,False
2020-08-31 23:23:20+00:00,0.0,0,False
2020-08-31 23:23:25+00:00,0.0,0,False
2020-08-31 23:23:30+00:00,0.0,0,False
2020-08-31 23:23:35+00:00,0.0,0,False
2020-08-31 23:23:40+00:00,0.0,0,False
2020-08-31 23:23:45+00:00,0.0,0,False
2020-08-31 23:23:50+00:00,0.0,0,False
2020-08-31 23:23:55+00:00,0.0,0,False
2020-08-31 23:24:00+00:00,0.0,0,False
2020-08-31 23:24:05+00:00,0.0,0,False
2020-08-31 23:24:10+00:00,0.0,0,False
2020-08-31 23:24:15+00:00,0.0,0,False
2020-08-31 23:24:20+00:00,0.0,0,False
2020-08-31 23:24:25+00:00,0.0,0,False
2020-08-31 23:24:30+00:00,0.0,0,False
2020-08-31 23:24:35+00:00,0.0,0,False
2020-08-31 23:24:40+00:00,0.0,0,False
2020-08-31 23:24:45+00:00,0.0,0,False
2020-08-31 23:24:50+00:00,0.0,0,False
2020-08-31 23:24:55+00:00,0.0,0,False
2020-08-31 23:25:00+00:00,0.0,0,False
2020-08-31 23:25:05+00:00,0.0,0,False
2020-08-31 23:25:10+00:00,0.0,0,False
2020-08-31 23:25:15+00:00,0.0,0,False
2020-08-31 23:25:20+00:00,0.0,0,False
2020-08-31 23:25:25+00:00,0.0,0,False
2020-08-31 23:25:30+00:00,0.0,0,False
2020-08-31 23:25:35+00:00,0.0,0,False
2020-08-31 23:25:40+00:00,0.0,0,False
2020-08-31 23:25:45+00:00,0.0,0,False
2020-08-31 23:25:50+00:00,0.0,0,False
2020-08-31 23:25:55+00:00,0.0,0,False
2020-08-31 23:26:00+00:00,0.0,0,False
2020-08-31 23:26:05+00:00,0.0,0,False
2020-08-31 23:26:10+00:00,0.0,0,False
2020-08-31 23:26:15+00:00,0.0,0,False
2020-08-31 23:26:20+00:00,0.0,0,False
2020-08-31 23:26:25+00:00,0.0,0,False
2020-08-31 23:26:30+00:00,0.0,0,False
2020-08-31 23:26:35+00:00,0.0,0,False
2020-08-31 23:26:40+00:00,0.0,0,False
2020-08-31 23:26:45+00:00,0.0,0,False
2020-08-31 23:26:50+00:00,0.0,0,False
2020-08-31 23:26:55+00:00,0.0,0,False
2020-08-31 23:27:00+00:00,0.0,0,False
2020-08-31 23:27:05+00:00,0.0,0,False
2020-08-31 23:27:10+00:00,0.0,0,False
2020-08-31 23:27:15+00:00,0.0,0,False
2020-08-31 23:27:20+00:00,0.0,0,False
2020-08-31 23:27:25+00:00,0.0,0,False
2020-08-31 23:27:30+00:00,0.0,0,False
2020-08-31 23:27:35+00:00,0.0,0,False
2020-08-31 23:27:40+00:00,0.0,0,False
2020-08-31 23:27:45+00:00,0.0,0,False
2020-08-31 23:27:50+00:00,0.0,0,False
2020-08-31 23:27:55+00:00,0.0,0,False
2020-08-31 23:28:00+00:00,0.0,0,False
2020-08-31 23:28:05+00:00,0.0,0,False
2020-08-31 23:28:10+00:00,0.0,0,False
2020-08-31 23:28:15+00:00,0.0,0,False
2020-08-31 23:28:20+00:00,0.0,0,False
2020-08-31 23:28:25+00:00,0.0,0,False
2020-08-31 23:28:30+00:00,0.0,0,False
2020-08-31 23:28:35+00:00,0.0,0,False
2020-08-31 23:28:40+00:00,0.0,0,False
2020-08-31 23:28:45+00:00,0.0,0,False
2020-08-31 23:28:50+00:00,0.0,0,False
2020-08-31 23:28:55+00:00,0.0,0,False
2020-08-31 23:29:00+00:00,0.0,0,False
2020-08-31 23:29:05+00:00,0.0,0,False
2020-08-31 23:29:10+00:00,0.0,0,False
2020-08-31 23:29:15+00:00,0.0,0,False
2020-08-31 23:29:20+00:00,0.0,0,False
2020-08-31 23:29:25+00:00,0.0,0,False
2020-08-31 23:29:30+00:00,0.0,0,False
2020-08-31 23:29:35+00:00,0.0,0,False
2020-08-31 23:29:40+00:00,0.0,0,False
2020-08-31 23:29:45+00:00,0.0,0,False
2020-08-31 23:29:50+00:00,0.0,0,False
2020-08-31 23:29:55+00:00,0.0,0,False
2020-08-31 23:30:00+00:00,0.0,0,False
2020-08-31 23:30:05+00:00,0.0,0,False
2020-08-31 23:30:10+00:00,0.0,0,False
2020-08-31 23:30:15+00:00,0.0,0,False
2020-08-31 23:30:20+00:00,0.0,0,False
2020-08-31 23:30:25+00:00,0.0,0,False
2020-08-31 23:30:30+00:00,0.0,0,False
2020-08-31 23:30:35+00:00,0.0,0,False
2020-08-31 23:30:40+00:00,0.0,0,False
2020-08-31 23:30:45+00:00,0.0,0,False
2020-08-31 23:30:50+00:00,0.0,0,False
2020-08-31 23:30:55+00:00,0.0,0,False
2020-08-31 23:31:00+00:00,0.0,0,False
2020-08-31 23:31:05+00:00,0.0,0,False
2020-08-31 23:31:10+00:00,0.0,0,False
2020-08-31 23:31:15+00:00,0.0,0,False
2020-08-31 23:31:20+00:00,0.0,0,False
2020-08-31 23:31:25+00:00,0.0,0,False
2020-08-31 23:31:30+00:00,0.0,0,False
2020-08-31 23:31:35+00:00,0.0,0,False
2020-08-31 23:31:40+00:00,0.0,0,False
2020-08-31 23:31:45+00:00,0.0,0,False
2020-08-31 23:31:50+00:00,0.0,0,False
2020-08-31 23:31:55+00:00,0.0,0,False
2020-08-31 23:32:00+00:00,0.0,0,False
2020-08-31 23:32:05+00:00,0.0,0,False
2020-08-31 23:32:10+00:00,0.0,0,False
2020-08-31 23:32:15+00:00,0.0,0,False
2020-08-31 23:32:20+00:00,0.0,0,False
2020-08-31 23:32:25+00:00,0.0,0,False
2020-08-31 23:32:30+00:00,0.0,0,False
2020-08-31 23:32:35+00:00,0.0,0,False
2020-08-31 23:32:40+00:00,0.0,0,False
2020-08-31 23:32:45+00:00,0.0,0,False
2020-08-31 23:32:50+00:00,0.0,0,False
2020-08-31 23:32:55+00:00,0.0,0,False
2020-08-31 23:33:00+00:00,0.0,0,False
2020-08-31 23:33:05+00:00,0.0,0,False
2020-08-31 23:33:10+00:00,0.0,0,False
2020-08-31 23:33:15+00:00,0.0,0,False
2020-08-31 23:33:20+00:00,0.0,0,False
2020-08-31 23:33:25+00:00,0.0,0,False
2020-08-31 23:33:30+00:00,0.0,0,False
2020-08-31 23:33:35+00:00,0.0,0,False
2020-08-31 23:33:40+00:00,0.0,0,False
2020-08-31 23:33:45+00:00,0.0,0,False
2020-08-31 23:33:50+00:00,0.0,0,False
2020-08-31 23:33:55+00:00,0.0,0,False
2020-08-31 23:34:00+00:00,0.0,0,False
2020-08-31 23:34:05+00:00,0.0,0,False
2020-08-31 23:34:10+00:00,0.0,0,False
2020-08-31 23:34:15+00:00,0.0,0,False
2020-08-31 23:34:20+00:00,0.0,0,False
2020-08-31 23:34:25+00:00,0.0,0,False
2020-08-31 23:34:30+00:00,0.0,0,False
2020-08-31 23:34:35+00:00,0.0,0,False
2020-08-31 23:34:40+00:00,0.0,0,False
2020-08-31 23:34:45+00:00,0.0,0,False
2020-08-31 23:34:50+00:00,0.0,0,False
2020-08-31 23:34:55+00:00,0.0,0,False
2020-08-31 23:35:00+00:00,0.0,0,False
2020-08-31 23:35:05+00:00,0.0,0,False
2020-08-31 23:35:10+00:00,0.0,0,False
2020-08-31 23:35:15+00:00,0.0,0,False
2020-08-31 23:35:20+00:00,0.0,0,False
2020-08-31 23:35:25+00:00,0.0,0,False
2020-08-31 23:35:30+00:00,0.0,0,False
2020-08-31 23:35:35+00:00,0.0,0,False
2020-08-31 23:35:40+00:00,0.0,0,False
2020-08-31 23:35:45+00:00,0.0,0,False
2020-08-31 23:35:50+00:00,0.0,0,False
2020-08-31 23:35:55+00:00,0.0,0,False
2020-08-31 23:36:00+00:00,0.0,0,False
2020-08-31 23:36:05+00:00,0.0,0,False
2020-08-31 23:36:10+00:00,0.0,0,False
2020-08-31 23:36:15+00:00,0.0,0,False
2020-08-31 23:36:20+00:00,0.0,0,False
2020-08-31 23:36:25+00:00,0.0,0,False
2020-08-31 23:36:30+00:00,0.0,0,False
2020-08-31 23:36:35+00:00,0.0,0,False
2020-08-31 23:36:40+00:00,0.0,0,False
2020-08-31 23:36:45+00:00,0.0,0,False
2020-08-31 23:36:50+00:00,0.0,0,False
2020-08-31 23:36:55+00:00,0.0,0,False
2020-08-31 23:37:00+00:00,0.0,0,False
2020-08-31 23:37:05+00:00,0.0,0,False
2020-08-31 23:37:10+00:00,0.0,0,False
2020-08-31 23:37:15+00:00,0.0,0,False
2020-08-31 23:37:20+00:00,0.0,0,False
2020-08-31 23:37:25+00:00,0.0,0,False
2020-08-31 23:37:30+00:00,0.0,0,False
2020-08-31 23:37:35+00:00,0.0,0,False
2020-08-31 23:37:40+00:00,0.0,0,False
2020-08-31 23:37:45+00:00,0.0,0,False
2020-08-31 23:37:50+00:00,0.0,0,False
2020-08-31 23:37:55+00:00,0.0,0,False
2020-08-31 23:38:00+00:00,0.0,0,False
2020-08-31 23:38:05+00:00,0.6666666666666666,2,True
2020-08-31 23:38:10+00:00,0.6666666666666666,2,True
2020-08-31 23:38:15+00:00,0.6666666666666666,2,True
2020-08-31 23:38:20+00:00,0.6666666666666666,2,True
2020-08-31 23:38:25+00:00,0.0,0,False
2020-08-31 23:38:30+00:00,0.0,0,False
2020-08-31 23:38:35+00:00,0.0,0,False
2020-08-31 23:38:40+00:00,0.0,0,False
2020-08-31 23:38:45+00:00,0.0,0,False
2020-08-31 23:38:50+00:00,0.0,0,False
2020-08-31 23:38:55+00:00,0.0,0,False
2020-08-31 23:39:00+00:00,0.0,0,False
2020-08-31 23:39:05+00:00,0.0,0,False
2020-08-31 23:39:10+00:00,0.0,0,False
2020-08-31 23:39:15+00:00,0.0,0,False
2020-08-31 23:39:20+00:00,0.0,0,False
2020-08-31 23:39:25+00:00,0.0,0,False
2020-08-31 23:39:30+00:00,0.0,0,False
2020-08-31 23:39:35+00:00,0.0,0,False
2020-08-31 23:39:40+00:00,0.0,0,False
2020-08-31 23:39:45+00:00,0.0,0,False
2020-08-31 23:39:50+00:00,0.0,0,False
2020-08-31 23:39:55+00:00,0.0,0,False
2020-08-31 23:40:00+00:00,0.0,0,False
2020-08-31 23:40:05+00:00,0.0,0,False
2020-08-31 23:40:10+00:00,0.0,0,False
2020-08-31 23:40:15+00:00,0.0,0,False
2020-08-31 23:40:20+00:00,0.0,0,False
2020-08-31 23:40:25+00:00,0.0,0,False
2020-08-31 23:40:30+00:00,0.0,0,False
2020-08-31 23:40:35+00:00,0.0,0,False
2020-08-31 23:40:40+00:00,0.0,0,False
2020-08-31 23:40:45+00:00,0.0,0,False
2020-08-31 23:40:50+00:00,0.0,0,False
2020-08-31 23:40:55+00:00,0.0,0,False
2020-08-31 23:41:00+00:00,0.0,0,False
2020-08-31 23:41:05+00:00,0.0,0,False
2020-08-31 23:41:10+00:00,0.0,0,False
2020-08-31 23:41:15+00:00,0.0,0,False
2020-08-31 23:41:20+00:00,0.0,0,False
2020-08-31 23:41:25+00:00,0.0,0,False
2020-08-31 23:41:30+00:00,0.0,0,False
2020-08-31 23:41:35+00:00,0.0,0,False
2020-08-31 23:41:40+00:00,0.0,0,False
2020-08-31 23:41:45+00:00,0.0,0,False
2020-08-31 23:41:50+00:00,0.0,0,False
2020-08-31 23:41:55+00:00,0.0,0,False
2020-08-31 23:42:00+00:00,0.0,0,False
2020-08-31 23:42:05+00:00,0.0,0,False
2020-08-31 23:42:10+00:00,0.0,0,False
2020-08-31 23:42:15+00:00,0.0,0,False
2020-08-31 23:42:20+00:00,0.0,0,False
2020-08-31 23:42:25+00:00,0.0,0,False
2020-08-31 23:42:30+00:00,0.0,0,False
2020-08-31 23:42:35+00:00,0.0,0,False
2020-08-31 23:42:40+00:00,0.0,0,False
2020-08-31 23:42:45+00:00,0.0,0,False
2020-08-31 23:42:50+00:00,0.0,0,False
2020-08-31 23:42:55+00:00,0.0,0,False
2020-08-31 23:43:00+00:00,0.0,0,False
2020-08-31 23:43:05+00:00,0.0,0,False
2020-08-31 23:43:10+00:00,0.0,0,False
2020-08-31 23:43:15+00:00,0.0,0,False
2020-08-31 23:43:20+00:00,0.0,0,False
2020-08-31 23:43:25+00:00,0.0,0,False
2020-08-31 23:43:30+00:00,0.0,0,False
2020-08-31 23:43:35+00:00,0.0,0,False
2020-08-31 23:43:40+00:00,0.0,0,False
2020-08-31 23:43:45+00:00,0.0,0,False
2020-08-31 23:43:50+00:00,0.0,0,False
2020-08-31 23:43:55+00:00,0.0,0,False
2020-08-31 23:44:00+00:00,0.0,0,False
2020-08-31 23:44:05+00:00,0.0,0,False
2020-08-31 23:44:10+00:00,0.0,0,False
2020-08-31 23:44:15+00:00,0.0,0,False
2020-08-31 23:44:20+00:00,0.0,0,False
2020-08-31 23:44:25+00:00,0.0,0,False
2020-08-31 23:44:30+00:00,0.0,0,False
2020-08-31 23:44:35+00:00,0.0,0,False
2020-08-31 23:44:40+00:00,0.0,0,False
2020-08-31 23:44:45+00:00,0.0,0,False
2020-08-31 23:44:50+00:00,0.0,0,False
2020-08-31 23:44:55+00:00,0.0,0,False
2020-08-31 23:45:00+00:00,0.0,0,False
2020-08-31 23:45:05+00:00,0.0,0,False
2020-08-31 23:45:10+00:00,0.0,0,False
2020-08-31 23:45:15+00:00,0.0,0,False
2020-08-31 23:45:20+00:00,0.0,0,False
2020-08-31 23:45:25+00:00,0.0,0,False
2020-08-31 23:45:30+00:00,0.0,0,False
2020-08-31 23:45:35+00:00,0.0,0,False
2020-08-31 23:45:40+00:00,0.0,0,False
2020-08-31 23:45:45+00:00,0.0,0,False
2020-08-31 23:45:50+00:00,0.0,0,False
2020-08-31 23:45:55+00:00,0.0,0,False
2020-08-31 23:46:00+00:00,0.0,0,False
2020-08-31 23:46:05+00:00,0.0,0,False
2020-08-31 23:46:10+00:00,0.0,0,False
2020-08-31 23:46:15+00:00,0.0,0,False
2020-08-31 23:46:20+00:00,0.0,0,False
2020-08-31 23:46:25+00:00,0.0,0,False
2020-08-31 23:46:30+00:00,0.0,0,False
2020-08-31 23:46:35+00:00,0.0,0,False
2020-08-31 23:46:40+00:00,0.0,0,False
2020-08-31 23:46:45+00:00,0.0,0,False
2020-08-31 23:46:50+00:00,0.0,0,False
2020-08-31 23:46:55+00:00,0.0,0,False
2020-08-31 23:47:00+00:00,0.0,0,False
2020-08-31 23:47:05+00:00,0.0,0,False
2020-08-31 23:47:10+00:00,0.0,0,False
2020-08-31 23:47:15+00:00,0.0,0,False
2020-08-31 23:47:20+00:00,0.0,0,False
2020-08-31 23:47:25+00:00,0.0,0,False
2020-08-31 23:47:30+00:00,0.0,0,False
2020-08-31 23:47:35+00:00,0.0,0,False
2020-08-31 23:47:40+00:00,0.0,0,False
2020-08-31 23:47:45+00:00,0.0,0,False
2020-08-31 23:47:50+00:00,0.0,0,False
2020-08-31 23:47:55+00:00,0.0,0,False
2020-08-31 23:48:00+00:00,0.0,0,False
2020-08-31 23:48:05+00:00,0.0,0,False
2020-08-31 23:48:10+00:00,0.0,0,False
2020-08-31 23:48:15+00:00,0.0,0,False
2020-08-31 23:48:20+00:00,0.0,0,False
2020-08-31 23:48:25+00:00,0.0,0,False
2020-08-31 23:48:30+00:00,0.0,0,False
2020-08-31 23:48:35+00:00,0.0,0,False
2020-08-31 23:48:40+00:00,0.0,0,False
2020-08-31 23:48:45+00:00,0.0,0,False
2020-08-31 23:48:50+00:00,0.0,0,False
2020-08-31 23:48:55+00:00,0.0,0,False
2020-08-31 23:49:00+00:00,0.0,0,False
2020-08-31 23:49:05+00:00,0.0,0,False
2020-08-31 23:49:10+00:00,0.0,0,False
2020-08-31 23:49:15+00:00,0.0,0,False
2020-08-31 23:49:20+00:00,0.0,0,False
2020-08-31 23:49:25+00:00,0.0,0,False
2020-08-31 23:49:30+00:00,0.0,0,False
2020-08-31 23:49:35+00:00,0.0,0,False
2020-08-31 23:49:40+00:00,0.0,0,False
2020-08-31 23:49:45+00:00,0.0,0,False
2020-08-31 23:49:50+00:00,0.0,0,False
2020-08-31 23:49:55+00:00,0.0,0,False
2020-08-31 23:50:00+00:00,0.0,0,False
2020-08-31 23:50:05+00:00,0.0,0,False
2020-08-31 23:50:10+00:00,0.0,0,False
2020-08-31 23:50:15+00:00,0.0,0,False
2020-08-31 23:50:20+00:00,0.0,0,False
2020-08-31 23:50:25+00:00,0.0,0,False
2020-08-31 23:50:30+00:00,0.0,0,False
2020-08-31 23:50:35+00:00,0.0,0,False
2020-08-31 23:50:40+00:00,0.0,0,False
2020-08-31 23:50:45+00:00,0.0,0,False
2020-08-31 23:50:50+00:00,0.0,0,False
2020-08-31 23:50:55+00:00,0.0,0,False
2020-08-31 23:51:00+00:00,0.0,0,False
2020-08-31 23:51:05+00:00,0.0,0,False
2020-08-31 23:51:10+00:00,0.0,0,False
2020-08-31 23:51:15+00:00,0.0,0,False
2020-08-31 23:51:20+00:00,0.0,0,False
2020-08-31 23:51:25+00:00,0.0,0,False
2020-08-31 23:51:30+00:00,0.0,0,False
2020-08-31 23:51:35+00:00,0.0,0,False
2020-08-31 23:51:40+00:00,0.0,0,False
2020-08-31 23:51:45+00:00,0.0,0,False
2020-08-31 23:51:50+00:00,0.0,0,False
2020-08-31 23:51:55+00:00,0.0,0,False
2020-08-31 23:52:00+00:00,0.0,0,False
2020-08-31 23:52:05+00:00,0.0,0,False
2020-08-31 23:52:10+00:00,0.0,0,False
2020-08-31 23:52:15+00:00,0.0,0,False
2020-08-31 23:52:20+00:00,0.0,0,False
2020-08-31 23:52:25+00:00,0.0,0,False
2020-08-31 23:52:30+00:00,0.0,0,False
2020-08-31 23:52:35+00:00,0.0,0,False
2020-08-31 23:52:40+00:00,0.0,0,False
2020-08-31 23:52:45+00:00,0.0,0,False
2020-08-31 23:52:50+00:00,0.0,0,False
2020-08-31 23:52:55+00:00,0.0,0,False
2020-08-31 23:53:00+00:00,0.0,0,False
2020-08-31 23:53:05+00:00,0.0,0,False
2020-08-31 23:53:10+00:00,0.0,0,False
2020-08-31 23:53:15+00:00,0.0,0,False
2020-08-31 23:53:20+00:00,0.0,0,False
2020-08-31 23:53:25+00:00,0.0,0,False
2020-08-31 23:53:30+00:00,0.0,0,False
2020-08-31 23:53:35+00:00,0.0,0,False
2020-08-31 23:53:40+00:00,0.0,0,False
2020-08-31 23:53:45+00:00,0.0,0,False
2020-08-31 23:53:50+00:00,0.0,0,False
2020-08-31 23:53:55+00:00,0.0,0,False
2020-08-31 23:54:00+00:00,0.0,0,False
2020-08-31 23:54:05+00:00,0.0,0,False
2020-08-31 23:54:10+00:00,0.0,0,False
2020-08-31 23:54:15+00:00,0.0,0,False
2020-08-31 23:54:20+00:00,0.0,0,False
2020-08-31 23:54:25+00:00,0.0,0,False
2020-08-31 23:54:30+00:00,0.0,0,False
2020-08-31 23:54:35+00:00,0.0,0,False
2020-08-31 23:54:40+00:00,0.0,0,False
2020-08-31 23:54:45+00:00,0.0,0,False
2020-08-31 23:54:50+00:00,0.0,0,False
2020-08-31 23:54:55+00:00,0.0,0,False
2020-08-31 23:55:00+00:00,0.0,0,False
2020-08-31 23:55:05+00:00,0.0,0,False
2020-08-31 23:55:10+00:00,0.0,0,False
2020-08-31 23:55:15+00:00,0.0,0,False
2020-08-31 23:55:20+00:00,0.0,0,False
2020-08-31 23:55:25+00:00,0.0,0,False
2020-08-31 23:55:30+00:00,0.0,0,False
2020-08-31 23:55:35+00:00,0.0,0,False
2020-08-31 23:55:40+00:00,0.0,0,False
2020-08-31 23:55:45+00:00,0.0,0,False
2020-08-31 23:55:50+00:00,0.0,0,False
2020-08-31 23:55:55+00:00,0.0,0,False
2020-08-31 23:56:00+00:00,0.0,0,False
2020-08-31 23:56:05+00:00,0.0,0,False
2020-08-31 23:56:10+00:00,0.0,0,False
2020-08-31 23:56:15+00:00,0.0,0,False
2020-08-31 23:56:20+00:00,0.0,0,False
2020-08-31 23:56:25+00:00,0.0,0,False
2020-08-31 23:56:30+00:00,0.0,0,False
2020-08-31 23:56:35+00:00,0.0,0,False
2020-08-31 23:56:40+00:00,0.0,0,False
2020-08-31 23:56:45+00:00,0.0,0,False
2020-08-31 23:56:50+00:00,0.0,0,False
2020-08-31 23:56:55+00:00,0.0,0,False
2020-08-31 23:57:00+00:00,0.0,0,False
2020-08-31 23:57:05+00:00,0.0,0,False
2020-08-31 23:57:10+00:00,0.0,0,False
2020-08-31 23:57:15+00:00,0.0,0,False
2020-08-31 23:57:20+00:00,0.0,0,False
2020-08-31 23:57:25+00:00,0.0,0,False
2020-08-31 23:57:30+00:00,0.0,0,False
2020-08-31 23:57:35+00:00,0.0,0,False
2020-08-31 23:57:40+00:00,0.0,0,False
2020-08-31 23:57:45+00:00,0.0,0,False
2020-08-31 23:57:50+00:00,0.0,0,False
2020-08-31 23:57:55+00:00,0.0,0,False
2020-08-31 23:58:00+00:00,0.0,0,False
2020-08-31 23:58:05+00:00,0.0,0,False
2020-08-31 23:58:10+00:00,0.0,0,False
2020-08-31 23:58:15+00:00,0.0,0,False
2020-08-31 23:58:20+00:00,0.0,0,False
2020-08-31 23:58:25+00:00,0.0,0,False
2020-08-31 23:58:30+00:00,0.0,0,False
2020-08-31 23:58:35+00:00,0.0,0,False
2020-08-31 23:58:40+00:00,0.0,0,False
2020-08-31 23:58:45+00:00,0.0,0,False
2020-08-31 23:58:50+00:00,0.0,0,False
2020-08-31 23:58:55+00:00,0.0,0,False
2020-08-31 23:59:00+00:00,0.0,0,False
2020-08-31 23:59:05+00:00,0.0,0,False
2020-08-31 23:59:10+00:00,0.0,0,False
2020-08-31 23:59:15+00:00,0.0,0,False
2020-08-31 23:59:20+00:00,0.0,0,False
2020-08-31 23:59:25+00:00,0.0,0,False
2020-08-31 23:59:30+00:00,0.0,0,False
2020-08-31 23:59:35+00:00,0.0,0,False
2020-08-31 23:59:40+00:00,0.0,0,False
2020-08-31 23:59:45+00:00,0.0,0,False
2020-08-31 23:59:50+00:00,0.0,0,False
